"Case.Number","sentdate","Court.Type","Judge.Name","Gender","Race","age","Public.Defender.","prison","charge0","chargeCO3","chargeF1","chargeF2","chargeF3","chargeF5","chargeF6","chargeF7","chargeM1","chargeM2","chargeMO3","chargeNI0","chargeTC4","chargeTCX","plea0_notguilty","pleaF1_notguilty","pleaF2_notguilty","pleaF3_notguilty","pleaF5_notguilty","pleaF6_notguilty","pleaF7_notguilty","pleaM1_notguilty","pleaM2_notguilty","pleaTC4_notguilty","pleaTCX_notguilty","plea0_nolocontendere","pleaCO3_nolocontendere","pleaF1_nolocontendere","pleaF2_nolocontendere","pleaF3_nolocontendere","pleaF5_nolocontendere","pleaF7_nolocontendere","pleaM1_nolocontendere","pleaM2_nolocontendere","pleaMO3_nolocontendere","pleaNI0_nolocontendere","pleaTC4_nolocontendere","pleaTCX_nolocontendere","plea0_guilty","pleaF1_guilty","pleaF2_guilty","pleaF3_guilty","pleaF7_guilty","pleaM1_guilty","pleaM2_guilty","pleaTCX_guilty","compasflag","compas","histepisodes","histdays"
"13011879CF10A",2016-05-16,"felony","Porth, Ari Abraham","female","white",48.9917808219178,TRUE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",2,449
"13011894MM10A",2015-09-22,"traffic and misdemeanor","Carpenter-Toye, Deborah","female","white",55.4027397260274,TRUE,FALSE,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13011897CF10A",2018-04-10,"felony","Holden, Peter","male","white",18.7671232876712,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrmedium",0,0
"13011898CF10A",2015-05-07,"felony","Kollra, Ernest A","male","Black",23.7561643835616,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13011899CF10A",2014-08-15,"felony","Usan, Michael A","female","white",37.558904109589,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13011917CF10A",2013-11-04,"felony","Coleman, Thomas J","male","Black",26.2958904109589,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13011927CF10A",2014-08-22,"felony","Merrigan, Edward H, Jr","male","Black",27.0082191780822,FALSE,TRUE,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13011964CF10A",2014-01-24,"felony","Coleman, Thomas J","male","white",25.8602739726027,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13011965CF10A",2014-02-03,"felony","Coleman, Thomas J","female","white",23.4356164383562,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13011974CF10A",2014-03-07,"felony","Odom, George, Jr","male","Black",24.5643835616438,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13011978CF10A",2014-02-14,"felony","Coleman, Thomas J","male","white",64.4684931506849,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13011982CF10A",2016-10-28,"felony","Merrigan, Edward H, Jr","female","Black",22.0575342465753,TRUE,FALSE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012006CF10A",2014-08-19,"felony","Bailey, Tim","male","Black",23.4684931506849,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrhigh",0,0
"13012021CF10A",2015-09-30,"felony","Kollra, Ernest A","male","white",18.3397260273973,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrmedium",0,0
"13012024CF10A",2015-02-09,"felony","Coleman, Thomas J","male","Black",21.0684931506849,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012026CF10A",2015-08-10,"felony","Coleman, Thomas J","male","Black",23.4383561643836,FALSE,TRUE,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012029CF10A",2016-03-11,"felony","Holden, Peter","female","white",19,TRUE,FALSE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012031CF10A",2019-03-25,"felony","Usan, Michael A","female","Black",49.2109589041096,TRUE,FALSE,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012032CF10A",2014-10-24,"felony","Bailey, Tim","male","Black",19.8684931506849,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13012037CF10A",2014-02-18,"felony","Rothschild, Michael I","male","white",31.7643835616438,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012043CF10A",2019-05-24,"felony","Siegel, Andrew L","male","Black",20.6383561643836,TRUE,TRUE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012050CF10A",2014-03-19,"felony","Duffy, Barbara R","male","Black",18.372602739726,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrlow",0,0
"13012051CF10A",2017-01-10,"felony","Duffy, Barbara R","male","Black",18.9150684931507,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13012053CF10A",2014-11-13,"felony","Kollra, Ernest A","female","Black",29.2767123287671,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012061CF10A",2014-11-14,"felony","Scherer, Elizabeth","male","white",24.4575342465753,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012077CF10A",2014-04-03,"felony","Odom, George, Jr","male","white",26.5808219178082,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012083CF10A",2013-10-28,"felony","Kollra, Ernest A","male","Black",30.4,TRUE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",1,604
"13012086CF10A",2014-06-17,"felony","Usan, Michael A","male","Black",21.3095890410959,TRUE,TRUE,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13012088CF10A",2014-04-17,"felony","Holden, Peter","male","Black",19.9753424657534,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012089CF10A",2013-12-20,"felony","Ledee, Frank","male","Black",24.0821917808219,TRUE,TRUE,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012096CF10A",2015-03-10,"felony","Usan, Michael A","male","white",31.8739726027397,TRUE,FALSE,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012102CF10A",2014-04-30,"felony","Siegel, Andrew L","male","Black",29.7369863013699,TRUE,TRUE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",1,130
"13012104CF10A",2014-04-30,"felony","Rothschild, Michael I","male","white",19.4301369863014,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13012107CF10A",2014-03-20,"felony","Duffy, Barbara R","male","Black",23.6547945205479,TRUE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012108CF10A",2016-09-13,"felony","Scherer, Elizabeth","female","Black",29.5671232876712,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012121CF10A",2014-09-11,"felony","Coleman, Thomas J","male","Black",21.4849315068493,TRUE,TRUE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012126CF10A",2016-07-13,"felony","Odom, George, Jr","male","Black",25.1260273972603,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012142CF10A",2014-02-27,"felony","Ledee, Frank","male","white",51.4082191780822,TRUE,TRUE,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012145CF10A",2016-06-21,"felony","Rothschild, Michael I","male","Black",22.4520547945205,TRUE,FALSE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012164MM10A",2013-10-09,"traffic and misdemeanor","Avalos, Catalina","female","white",39.3753424657534,TRUE,TRUE,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012168CF10A",2017-08-23,"felony","Bailey, Tim","male","Black",21.3561643835616,TRUE,TRUE,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012170CF10A",2017-03-06,"felony","Merrigan, Edward H, Jr","male","Black",18.9506849315068,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",1,65
"13012214CF10A",2014-01-13,"felony","Duffy, Barbara R","male","white",23.3123287671233,FALSE,FALSE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012216CF10A",2014-09-10,"felony","Merrigan, Edward H, Jr","male","Black",40.5369863013699,FALSE,FALSE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012219CF10A",2018-02-12,"felony","Fein, Martin S","male","white",45.1260273972603,TRUE,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,TRUE,"vlowrlow",3,1290
"13012223CF10A",2014-08-18,"felony","Siegel, Andrew L","male","Black",27.9342465753425,TRUE,FALSE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012228MM10A",2014-01-13,"traffic and misdemeanor","Avalos, Catalina","male","Black",23.7917808219178,FALSE,FALSE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012247CF10A",2016-09-26,"felony","Duffy, Barbara R","male","Black",20.5698630136986,TRUE,TRUE,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrhigh",0,0
"13012250CF10A",2014-07-24,"felony","Siegel, Andrew L","male","Black",31.5835616438356,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012257CF10A",2014-01-21,"felony","Odom, George, Jr","male","Black",60.3835616438356,FALSE,TRUE,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrhigh",6,6669
"13012264CF10A",2014-06-16,"felony","Holden, Peter","male","Black",21.2,TRUE,TRUE,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012268CF10A",2017-11-22,"felony","Odom, George, Jr","male","white",44.3068493150685,TRUE,FALSE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012280CF10A",2014-09-04,"felony","Coleman, Thomas J","male","white",27.7315068493151,FALSE,TRUE,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012305CF10A",2016-06-16,"felony","Kollra, Ernest A","female","Black",19.8547945205479,FALSE,FALSE,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrlow",0,0
"13012310CF10A",2015-04-02,"felony","Coleman, Thomas J","female","white",52.5232876712329,TRUE,FALSE,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012316CF10A",2015-10-12,"felony","Holden, Peter","female","white",25.8109589041096,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012330CF10A",2014-05-20,"felony","Odom, George, Jr","female","white",25.9616438356164,FALSE,FALSE,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012358CF10A",2014-12-03,"felony","Kollra, Ernest A","male","white",54.3095890410959,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012379MM10A",2014-03-13,"traffic and misdemeanor","Gottlieb, Kenneth A","male","white",50.3835616438356,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012384CF10A",2016-04-04,"felony","Duffy, Barbara R","male","Black",50.2027397260274,TRUE,FALSE,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012417MM10A",2015-03-19,"traffic and misdemeanor","Avalos, Catalina","male","Black",25.9753424657534,TRUE,TRUE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012424CF10A",2015-04-09,"felony","Bailey, Tim","male","white",64.3808219178082,FALSE,TRUE,7,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012434CF10A",2016-11-22,"felony","Merrigan, Edward H, Jr","male","white",51.6493150684932,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012440CF10A",2014-07-29,"felony","Holden, Peter","female","Black",43.5890410958904,TRUE,FALSE,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012449CF10A",2015-06-24,"felony","Usan, Michael A","male","Black",33.8465753424658,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrhigh",0,0
"13012464MM10A",2013-12-11,"traffic and misdemeanor","Avalos, Catalina","male","white",24.8684931506849,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrhigh",1,1489
"13012474MM10A",2013-10-16,"traffic and misdemeanor","Avalos, Catalina","male","Black",43.986301369863,TRUE,TRUE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",1,775
"13012482CF10A",2013-11-12,"felony","Bailey, Tim","male","white",22.1753424657534,FALSE,TRUE,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012486CF10A",2017-04-24,"felony","Davis, N Hunter","male","Black",32.7643835616438,TRUE,FALSE,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrlow",1,490
"13012503CF10A",2014-04-03,"felony","Coleman, Thomas J","male","white",20.0657534246575,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrmedium",0,0
"13012512CF10A",2016-03-21,"felony","Coleman, Thomas J","male","white",19.1287671232877,TRUE,TRUE,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vhighrhigh",0,0
"13012514CF10A",2015-08-14,"felony","Ledee, Frank","male","Black",49.5452054794521,TRUE,TRUE,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrlow",5,1744
"13012529CF10A",2014-04-14,"felony","Kollra, Ernest A","male","white",27.0465753424658,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012530CF10A",2014-02-20,"felony","Coleman, Thomas J","male","Black",37.7397260273973,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrmedium",0,0
"13012533MM10A",2014-11-25,"traffic and misdemeanor","Avalos, Catalina","male","Black",21.9315068493151,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012536CF10A",2015-11-30,"felony","Rothschild, Michael I","male","Black",22.8027397260274,TRUE,TRUE,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012538CF10A",2014-08-27,"felony","Bailey, Tim","male","Black",18.972602739726,TRUE,TRUE,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012539CF10A",2015-08-24,"felony","Bailey, Tim","male","Black",24.5479452054795,TRUE,TRUE,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vmediumrmedium",0,0
"13012540CF10A",2014-01-06,"felony","Alspector, Susan L","male","white",28.1561643835616,TRUE,TRUE,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012551CF10A",2016-06-22,"felony","Scherer, Elizabeth","male","Black",38.6767123287671,TRUE,FALSE,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012552CF10A",2014-04-11,"felony","Coleman, Thomas J","female","white",29.5150684931507,FALSE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
"13012553CF10A",2015-09-28,"felony","Merrigan, Edward H, Jr","male","white",35.8575342465753,FALSE,FALSE,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,"vlowrlow",0,0
